165 28.875000 7.000000 21.875000
166 29.750000 6.875000 22.875000
167 29.750000 7.125000 22.625000
168 30.000000 7.000000 23.000000
169 31.000000 7.000000 24.000000
170 31.000000 7.000000 24.000000
171 31.375000 7.000000 24.375000
172 31.375000 7.250000 24.125000
173 31.750000 7.000000 24.750000
174 31.750000 7.000000 24.750000
175 31.562500 7.000000 24.562500
176 32.125000 7.000000 25.125000
177 32.500000 7.000000 25.500000
178 32.500000 7.125000 25.375000
179 31.000000 7.000000 24.000000
180 31.125000 7.000000 24.125000
181 30.000000 7.125000 22.875000
182 29.750000 7.000000 22.750000
183 29.000000 6.875000 22.125000
184 28.750000 7.125000 21.625000
185 27.750000 7.000000 20.750000
186 27.750000 7.000000 20.750000
187 28.875000 7.125000 21.750000
188 32.125000 7.000000 25.125000
189 31.750000 7.125000 24.625000
190 31.750000 7.000000 24.750000
191 32.500000 7.000000 25.500000
192 31.750000 7.000000 24.750000
193 31.750000 7.000000 24.750000
194 32.500000 7.000000 25.500000
195 31.750000 7.125000 24.625000
196 32.125000 7.000000 25.125000
197 32.500000 7.000000 25.500000
198 31.000000 7.250000 23.750000
199 32.125000 7.000000 25.125000
200 32.500000 6.875000 25.625000
201 27.750000 7.125000 20.625000
202 29.250000 7.000000 22.250000
203 29.250000 7.000000 22.250000
204 27.875000 7.125000 20.750000
205 28.750000 7.000000 21.750000
206 29.500000 7.250000 22.250000
207 28.500000 7.000000 21.500000
208 31.125000 7.000000 24.125000
209 31.125000 7.000000 24.125000
210 31.500000 7.000000 24.500000
211 31.500000 7.000000 24.500000
212 30.750000 7.125000 23.625000
213 30.750000 7.000000 23.750000
214 31.125000 7.000000 24.125000
215 31.125000 7.250000 23.875000
216 30.375000 7.000000 23.375000
217 30.000000 6.875000 23.125000
218 30.000000 7.125000 22.875000
219 29.000000 7.000000 22.000000
220 29.875000 7.000000 22.875000
221 28.750000 7.125000 21.625000
222 28.750000 7.000000 21.750000
223 28.750000 7.250000 21.500000
224 25.875000 7.000000 18.875000
225 29.500000 7.000000 22.500000
226 28.750000 7.000000 21.750000
227 28.750000 7.000000 21.750000
228 29.500000 7.000000 22.500000
229 28.750000 7.125000 21.625000
230 29.125000 7.000000 22.125000
231 28.750000 7.000000 21.750000
232 28.750000 7.250000 21.500000
233 28.000000 7.000000 21.000000
234 28.187500 6.875000 21.312500
235 26.875000 7.250000 19.625000
236 27.250000 7.000000 20.250000
237 28.000000 7.000000 21.000000
238 28.375000 7.125000 21.250000
239 28.750000 7.000000 21.750000
240 25.750000 7.250000 18.500000
241 23.250000 7.125000 16.125000
242 23.375000 6.875000 16.500000
243 22.000000 7.000000 15.000000
244 22.000000 6.875000 15.125000
245 22.750000 6.875000 15.875000
246 22.500000 7.125000 15.375000
247 24.000000 7.000000 17.000000
248 25.125000 7.000000 18.125000
249 24.375000 7.375000 17.000000
250 25.125000 6.875000 18.250000
251 24.750000 6.750000 18.000000
252 24.000000 7.125000 16.875000
253 25.125000 7.000000 18.125000
254 25.500000 7.000000 18.500000
255 25.500000 7.125000 18.375000
256 26.250000 7.000000 19.250000
257 26.250000 7.250000 19.000000
258 25.250000 7.125000 18.125000
259 25.750000 7.000000 18.750000
260 24.250000 7.125000 17.125000
261 24.250000 7.000000 17.250000
